id,title length,tags count,max tag popularity,avg tag popularity,min tag popularity,total code %,java %,json %,xml %,stack traces %,length,words count,day of week,reputation,intercalations,score,number of answers,max answer score,avg answer score,min answer score,number of comments,max answer length,avg answer length,min answer length
5838820,66,5,987300,322171.4,81,0.12395543175487465,0.0,0.0,0.054317548746518104,0.0,718,129,Saturday,1016,4,0,3,3,3.0,3,3,1496,1040.6666666666667,216
5839986,24,2,987300,494467.5,1635,0.0,0.0,0.0,0.0,0.0,277,51,Saturday,80,0,1,2,1,0.5,0,3,1325,812.0,299
5845885,64,1,987300,987300.0,987300,0.9215469613259668,0.9215469613259668,0.0,0.0,0.0,905,15,Sunday,32,1,0,3,4,2.6666666666666665,1,0,1066,408.3333333333333,45
5861926,48,4,987300,297463.0,16225,0.32587064676616917,0.32587064676616917,0.0,0.0,0.0,402,54,Monday,397,2,9,3,19,6.666666666666667,0,6,619,392.0,58
5862616,38,2,987300,505820.0,24340,0.3861736334405145,0.3861736334405145,0.0,0.0,0.0,3110,326,Monday,5268,10,0,3,1,0.6666666666666666,0,0,702,440.6666666666667,294
5863070,39,3,987300,333377.0,3423,0.0,0.0,0.0,0.0,0.0,256,49,Monday,711,0,1,1,6,6.0,6,1,1185,1185.0,1185
5868808,31,3,987300,344516.6666666667,5646,0.0,0.0,0.0,0.0,0.0,264,38,Tuesday,2520,0,11,5,17,7.0,2,0,1087,580.0,172
5872143,24,2,987300,677149.0,366998,0.0,0.0,0.0,0.0,0.0,305,57,Tuesday,38,0,2,6,7,1.8333333333333333,0,1,421,306.0,202
5873920,65,3,987300,331625.3333333333,40,0.0,0.0,0.0,0.0,0.0,126,28,Tuesday,4680,0,2,3,2,0.3333333333333333,-1,1,641,422.0,176
5886465,36,3,987300,363033.3333333333,8685,0.0,0.0,0.0,0.0,0.0,235,46,Wednesday,190,0,0,3,0,0.0,0,1,434,239.66666666666666,82
5897465,34,4,987300,260466.0,11572,0.0,0.0,0.0,0.0,0.0,181,35,Thursday,1,0,0,3,2,1.0,0,0,94,75.66666666666667,55
5899201,22,3,987300,335162.3333333333,510,0.9073801341842579,0.2559319260350188,0.0,0.057928325969563085,0.593519882179676,6111,102,Thursday,1233,5,0,4,6,2.25,0,8,224,135.0,41
590385,60,2,987300,510584.5,33869,0.0,0.0,0.0,0.0,0.0,184,34,Thursday,No owner,0,0,8,8,2.625,-1,5,1319,491.0,51
5908619,16,2,987300,494396.5,1493,0.3159509202453988,0.3159509202453988,0.0,0.0,0.0,326,44,Friday,13278,2,9,1,11,11.0,11,1,427,427.0,427
5909308,25,3,987300,593384.3333333334,22085,0.7,0.0,0.0,0.0,0.0,410,21,Friday,4753,2,7,1,3,3.0,3,0,284,284.0,284
5909799,37,2,987300,505597.0,23894,0.0,0.0,0.0,0.0,0.0,127,24,Friday,2273,0,-2,2,2,2.0,2,2,189,184.0,179
5910545,33,3,987300,333093.0,1332,0.0,0.0,0.0,0.0,0.0,168,32,Friday,6776,0,1,2,1,0.5,0,0,243,241.0,239
5912753,26,5,987300,362283.4,13420,0.07766990291262135,0.0,0.0,0.0,0.0,824,155,Friday,493,2,0,4,2,0.5,0,0,1088,821.0,385
5929991,34,2,987300,493807.0,314,0.30382894082545997,0.30382894082545997,0.0,0.0,0.0,2011,279,Sunday,37,4,1,2,1,1.0,1,0,827,656.5,486
5930975,32,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,118,25,Sunday,1,0,0,1,2,2.0,2,0,189,189.0,189
5933493,47,5,987300,220933.6,311,0.0,0.0,0.0,0.0,0.0,321,56,Monday,206,0,0,1,1,1.0,1,0,508,508.0,508
5942819,40,4,987300,254906.0,2701,0.0,0.0,0.0,0.0,0.0,604,80,Monday,1207,0,0,5,2,0.4,-1,0,1246,550.8,148
5943959,26,3,987300,334753.0,934,0.4082374318594791,0.4082374318594791,0.0,0.0,0.0,1651,197,Tuesday,181,2,0,3,1,0.6666666666666666,0,1,469,362.0,252
5945899,34,2,987300,494051.5,803,0.6908108108108109,0.23243243243243245,0.0,0.45837837837837836,0.0,925,51,Tuesday,2556,7,1,2,4,2.5,1,0,420,352.5,285
5947477,42,2,987300,677149.0,366998,0.5459004905395936,0.5459004905395936,0.0,0.0,0.0,1427,126,Tuesday,1319,3,1,3,1,0.3333333333333333,0,3,857,594.0,375
5950105,28,3,987300,351055.6666666667,8318,0.0,0.0,0.0,0.0,0.0,282,59,Tuesday,36,0,7,1,5,5.0,5,2,18336,18336.0,18336
5952074,30,3,987300,351760.6666666667,17349,0.3078602620087336,0.3078602620087336,0.0,0.0,0.0,916,122,Tuesday,4751,2,3,3,4,2.0,1,0,384,339.6666666666667,261
5963420,44,2,987300,495045.5,2791,0.9741558703094583,0.0,0.0,0.9741558703094583,0.0,14897,70,Wednesday,6776,2,0,1,1,1.0,1,0,100,100.0,100
5979221,51,3,987300,347857.3333333333,5639,0.0,0.0,0.0,0.0,0.0,345,60,Thursday,92,0,2,1,0,0.0,0,0,1087,1087.0,1087
5980407,25,3,987300,426725.6666666667,88902,0.0,0.0,0.0,0.0,0.0,294,53,Thursday,61,0,1,3,1,0.6666666666666666,0,2,422,283.3333333333333,197
5990407,55,4,987300,384547.25,24034,0.0,0.0,0.0,0.0,0.0,103,18,Friday,1,0,0,1,2,2.0,2,2,267,267.0,267
6012274,45,3,987300,333619.0,306,0.0,0.0,0.0,0.0,0.0,572,106,Monday,8,0,1,2,1,0.5,0,1,301,278.0,255
6023950,35,4,987300,253192.75,116,0.0,0.0,0.0,0.0,0.0,657,111,Monday,825,0,3,3,4,2.3333333333333335,0,0,427,267.6666666666667,70
6032777,68,3,987300,338152.6666666667,2791,0.7189939288811795,0.6577045388840705,0.0,0.06128938999710899,0.0,3459,110,Tuesday,6776,12,0,1,0,0.0,0,0,384,384.0,384
6035826,60,3,987300,351597.3333333333,9943,0.7893783946891973,0.7893783946891973,0.0,0.0,0.0,1657,65,Tuesday,4,2,0,2,0,0.0,0,3,204,177.5,151
6037623,41,3,987300,331154.3333333333,2072,0.0,0.0,0.0,0.0,0.0,473,98,Tuesday,4472,0,7,1,3,3.0,3,3,531,531.0,531
6040047,43,3,987300,339955.3333333333,1407,0.9010647737355811,0.0,0.0,0.0,0.0,2254,49,Wednesday,438,2,2,2,2,2.0,2,0,627,453.5,280
6041694,34,5,987300,206068.6,748,0.41317365269461076,0.41317365269461076,0.0,0.0,0.0,835,95,Wednesday,16,2,3,1,0,0.0,0,0,405,405.0,405
6042933,34,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,365,74,Wednesday,111,0,-4,2,1,1.0,1,4,303,185.5,68
6051448,42,3,987300,329626.3333333333,304,0.0,0.0,0.0,0.0,0.0,186,32,Wednesday,1,0,0,2,1,1.0,1,0,142,141.5,141
6067250,43,3,987300,341551.0,13446,0.0,0.0,0.0,0.0,0.0,580,111,Friday,868,0,3,4,2,1.75,1,0,695,427.5,259
6069579,64,4,987300,275147.5,23907,0.4665833853841349,0.3560274828232355,0.0,0.0,0.0,3202,311,Friday,4144,18,3,1,5,5.0,5,3,1373,1373.0,1373
6077889,84,5,987300,232413.6,4538,0.431858407079646,0.431858407079646,0.0,0.0,0.0,565,62,Friday,1377,2,1,2,7,6.0,5,4,326,222.5,119
6083939,91,3,987300,332289.3333333333,243,0.8497067448680352,0.8497067448680352,0.0,0.0,0.0,1364,41,Saturday,68,1,0,2,2,1.5,1,0,3524,1832.0,140
6087899,57,3,987300,330677.6666666667,1942,0.0,0.0,0.0,0.0,0.0,988,166,Sunday,10880,0,1,2,1,0.5,0,0,473,328.0,183
609528,22,3,987300,368122.0,2179,0.0,0.0,0.0,0.0,0.0,2244,403,Wednesday,794,0,11,5,9,3.0,0,0,990,376.4,64
609798,42,4,987300,271271.25,148,0.0,0.0,0.0,0.0,0.0,1202,223,Wednesday,16357,0,1,5,3,1.2,0,0,982,655.2,151
6099425,91,3,987300,345363.3333333333,22085,0.5773903856312731,0.5773903856312731,0.0,0.0,0.0,1893,138,Monday,37355,7,2,3,2,1.3333333333333333,0,6,1857,818.6666666666666,234
6108607,38,5,987300,197632.0,7,0.0,0.0,0.0,0.0,0.0,392,74,Tuesday,4625,0,6,3,9,3.6666666666666665,0,0,207,183.0,164
6134139,39,2,987300,494245.5,1191,0.4307557885539537,0.21406727828746178,0.0,0.1380515508955876,0.0,2289,221,Thursday,37355,8,4,2,10,5.0,0,2,2115,1184.0,253
6153960,23,1,987300,987300.0,987300,0.4727272727272727,0.0,0.0,0.0,0.0,110,13,Friday,3167,2,3,4,3,0.75,0,2,213,158.0,119
6154448,55,2,987300,495744.5,4189,0.6043613707165109,0.6043613707165109,0.0,0.0,0.0,321,19,Friday,184,2,1,6,8,1.8333333333333333,0,1,653,399.1666666666667,98
6166315,52,2,987300,879034.0,770768,0.5793124246079614,0.5793124246079614,0.0,0.0,0.0,3316,285,Sunday,347,4,2,1,0,0.0,0,0,1135,1135.0,1135
6167770,39,3,987300,602204.3333333334,48545,0.0,0.0,0.0,0.0,0.0,880,173,Sunday,83,0,0,2,1,1.0,1,0,1692,977.5,263
6187260,62,5,987300,251283.4,3695,0.0,0.0,0.0,0.0,0.0,1363,236,Tuesday,12026,0,2,4,4,2.75,2,6,617,297.0,76
6192476,32,3,987300,342579.0,2610,0.9610224381216748,0.5021975479990747,0.0,0.0,0.0,8646,68,Tuesday,41,8,1,2,4,2.0,0,0,355,226.5,98
621835,42,4,987300,248789.5,525,0.0,0.0,0.0,0.0,0.0,102,23,Saturday,47979,0,23,2,38,24.0,10,1,1860,1634.5,1409
6223611,17,4,987300,261415.0,2097,0.0,0.0,0.0,0.0,0.0,175,37,Friday,665,0,2,1,3,3.0,3,0,214,214.0,214
6232464,48,4,987300,264919.75,1579,0.1452513966480447,0.1452513966480447,0.0,0.0,0.0,537,92,Friday,687,2,9,5,8,4.6,3,0,373,170.2,47
6247845,59,2,987300,494340.0,1380,0.0,0.0,0.0,0.0,0.0,420,82,Monday,2114,0,0,3,3,1.3333333333333333,0,0,1253,546.6666666666666,92
6265496,37,3,987300,332783.3333333333,4005,0.5872641509433962,0.5872641509433962,0.0,0.0,0.0,848,64,Tuesday,88,6,1,1,3,3.0,3,0,1360,1360.0,1360
6266973,40,3,987300,329802.3333333333,280,0.832901554404145,0.832901554404145,0.0,0.0,0.0,1544,44,Tuesday,6,2,1,1,0,0.0,0,2,305,305.0,305
6269922,38,2,987300,510417.5,33535,0.0,0.0,0.0,0.0,0.0,95,16,Tuesday,219,0,0,1,1,1.0,1,3,316,316.0,316
6277390,77,4,987300,249225.25,354,0.0,0.0,0.0,0.0,0.0,530,92,Wednesday,8583,0,8,2,2,2.0,2,5,98,78.5,59
6282172,70,2,987300,540207.5,93115,0.0,0.0,0.0,0.0,0.0,571,117,Wednesday,2271,0,0,1,1,1.0,1,0,178,178.0,178
6284047,51,2,987300,500256.0,13212,0.12020275162925416,0.12020275162925416,0.0,0.0,0.0,1381,212,Wednesday,2271,2,6,7,16,3.2857142857142856,0,7,1028,457.0,24
6293267,105,5,987300,200995.0,870,0.5336048879837068,0.5336048879837068,0.0,0.0,0.0,1473,122,Thursday,382,3,0,0,-,-,-,2,-,-,-
6300169,19,2,987300,879034.0,770768,0.0,0.0,0.0,0.0,0.0,395,81,Thursday,79,0,0,1,0,0.0,0,1,1373,1373.0,1373
6317624,40,4,987300,268081.25,929,0.0,0.0,0.0,0.0,0.0,876,174,Saturday,1163,0,4,4,2,0.5,0,1,620,480.0,389
6331154,58,2,987300,493695.5,91,0.46466809421841543,0.46466809421841543,0.0,0.0,0.0,467,51,Monday,284,2,3,1,3,3.0,3,2,751,751.0,751
6339658,24,5,987300,219219.0,4149,0.7557177615571776,0.7557177615571776,0.0,0.0,0.0,2055,100,Tuesday,6722,3,3,4,4,1.75,0,0,419,286.25,190
6344627,55,3,987300,367899.6666666667,1512,0.0,0.0,0.0,0.0,0.0,717,120,Tuesday,7163,0,3,1,0,0.0,0,0,330,330.0,330
6349165,50,4,987300,259307.5,11572,0.0,0.0,0.0,0.0,0.0,469,92,Tuesday,7074,0,0,2,2,1.5,1,0,1496,969.5,443
6374829,46,4,987300,374133.75,3813,0.0,0.0,0.0,0.0,0.0,397,80,Thursday,92,0,1,2,3,1.5,0,1,154,91.0,28
6394993,42,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,221,38,Saturday,869,0,0,1,2,2.0,2,0,76,76.0,76
6397255,35,3,987300,361671.3333333333,4599,0.8377135348226018,0.8377135348226018,0.0,0.0,0.0,1522,45,Saturday,1661,2,0,1,1,1.0,1,0,483,483.0,483
6402733,44,3,987300,586522.6666666666,1500,0.24148606811145512,0.24148606811145512,0.0,0.0,0.0,646,92,Sunday,71,4,2,1,2,2.0,2,0,299,299.0,299
6403030,41,3,987300,329576.6666666667,614,0.0,0.0,0.0,0.0,0.0,476,87,Sunday,1436,0,3,1,1,1.0,1,0,461,461.0,461
6404098,43,4,987300,547457.5,23160,0.09671532846715329,0.0,0.0,0.09671532846715329,0.0,548,95,Sunday,70,4,1,4,3,1.75,1,1,408,282.75,83
6407930,35,2,1016740,1002020.0,987300,0.0,0.0,0.0,0.0,0.0,399,63,Monday,41,0,6,1,1,1.0,1,5,297,297.0,297
6410188,50,3,987300,333565.6666666667,4599,0.2391304347826087,0.2391304347826087,0.0,0.0,0.0,460,62,Monday,1660,2,3,1,2,2.0,2,0,258,258.0,258
641536,58,4,987300,273198.25,1468,0.0,0.0,0.0,0.0,0.0,725,125,Friday,54888,0,98,4,107,44.0,10,0,772,410.5,157
6420159,62,5,987300,283034.4,1513,0.6237837837837837,0.6237837837837837,0.0,0.0,0.0,925,66,Tuesday,31,1,0,1,1,1.0,1,0,149,149.0,149
642706,59,4,987300,270255.0,2025,0.0,0.0,0.0,0.0,0.0,763,140,Friday,1247,0,0,5,5,1.6,0,0,579,237.4,48
6430406,59,1,987300,987300.0,987300,0.6943957968476357,0.6943957968476357,0.0,0.0,0.0,1142,67,Tuesday,38,4,1,3,2,0.6666666666666666,0,1,337,234.33333333333334,164
6433762,62,4,987300,271055.25,826,0.2965779467680608,0.2965779467680608,0.0,0.0,0.0,789,107,Wednesday,37830,2,4,1,10,10.0,10,0,2549,2549.0,2549
6442836,36,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,581,104,Wednesday,1654,0,0,3,5,2.3333333333333335,0,0,519,290.0,35
6459335,52,4,987300,249026.75,260,0.0,0.0,0.0,0.0,0.0,209,35,Thursday,434,0,3,2,4,3.0,2,2,94,90.0,86
6462725,32,4,987300,331050.5,3247,0.7961783439490446,0.7961783439490446,0.0,0.0,0.0,2198,86,Friday,15,1,1,2,1,0.5,0,0,975,524.0,73
646990,76,3,987300,359200.3333333333,11466,0.2852112676056338,0.2852112676056338,0.0,0.0,0.0,852,117,Sunday,No owner,4,1,7,2,0.42857142857142855,0,1,2010,888.8571428571429,258
6502689,45,5,987300,202395.6,315,0.16727272727272727,0.16727272727272727,0.0,0.0,0.0,275,39,Tuesday,35,2,1,3,10,4.333333333333333,0,0,417,334.3333333333333,257
650881,63,2,987300,494400.5,1501,0.0,0.0,0.0,0.0,0.0,735,120,Monday,8715,0,3,5,6,2.2,1,0,712,531.6,315
6509859,24,4,987300,284097.0,4462,0.17777777777777778,0.13950617283950617,0.03827160493827161,0.0,0.0,810,127,Tuesday,11592,4,5,1,7,7.0,7,0,276,276.0,276
6531954,101,5,987300,208270.6,514,0.9112010221465077,0.9112010221465077,0.0,0.0,0.0,4696,78,Thursday,51,1,0,2,2,2.0,2,0,555,518.5,482
6536708,52,3,987300,347678.3333333333,209,0.7539882451721243,0.7539882451721243,0.0,0.0,0.0,1191,54,Thursday,160,6,0,2,0,0.0,0,0,225,138.0,51
6541034,58,5,987300,207833.8,537,0.512093023255814,0.512093023255814,0.0,0.0,0.0,2150,206,Thursday,5716,2,0,3,0,0.0,0,0,1098,480.6666666666667,110
6542833,81,5,987300,230207.2,418,0.16826923076923078,0.16826923076923078,0.0,0.0,0.0,416,62,Friday,999,2,14,2,25,13.5,2,0,5672,2895.5,119
6558964,52,3,987300,350396.3333333333,6340,0.0,0.0,0.0,0.0,0.0,86,16,Saturday,23042,0,3,1,9,9.0,9,0,38,38.0,38
656742,56,2,987300,499270.5,11241,0.05502846299810247,0.05502846299810247,0.0,0.0,0.0,527,95,Wednesday,1995,2,2,2,12,5.5,-1,0,411,331.0,251
6574666,78,3,987300,333682.0,2004,0.0,0.0,0.0,0.0,0.0,293,53,Monday,386,0,0,1,1,1.0,1,0,77,77.0,77
6579539,45,4,987300,449682.5,2674,0.0,0.0,0.0,0.0,0.0,837,150,Tuesday,708,0,3,6,4,1.6666666666666667,0,1,1638,656.1666666666666,193
6589287,62,5,987300,252239.8,145,0.6129696345856922,0.6129696345856922,0.0,0.0,0.0,1943,149,Tuesday,96525,4,6,7,7,2.5714285714285716,0,4,2927,1441.142857142857,812
6600675,95,4,987300,259757.5,772,0.8081123244929798,0.8081123244929798,0.0,0.0,0.0,2564,89,Wednesday,11,4,2,1,0,0.0,0,3,2296,2296.0,2296
6604439,33,5,987300,213719.4,1899,0.7763819095477387,0.7763819095477387,0.0,0.0,0.0,1194,46,Thursday,1616,1,1,3,2,1.3333333333333333,0,1,1423,766.0,411
6605045,77,2,987300,512563.5,37827,0.2107329842931937,0.2107329842931937,0.0,0.0,0.0,764,108,Thursday,792,2,0,1,3,3.0,3,0,192,192.0,192
6607084,35,3,987300,336655.3333333333,1990,0.25635103926096997,0.25635103926096997,0.0,0.0,0.0,433,65,Thursday,1,4,0,1,0,0.0,0,0,117,117.0,117
6625693,83,5,987300,206647.8,8224,0.7916343167701864,0.0813276397515528,0.0,0.41022903726708076,0.0,10304,390,Friday,5449,5,3,1,1,1.0,1,0,300,300.0,300
6634375,95,1,987300,987300.0,987300,0.28294573643410853,0.28294573643410853,0.0,0.0,0.0,516,63,Saturday,5406,4,2,2,5,3.0,1,0,624,394.5,165
6635032,35,4,987300,287179.5,8915,0.0,0.0,0.0,0.0,0.0,319,64,Saturday,2352,0,0,1,3,3.0,3,1,301,301.0,301
6645108,80,3,987300,359573.0,33870,0.0,0.0,0.0,0.0,0.0,917,163,Monday,517,0,2,2,2,1.5,1,1,955,576.5,198
6649697,86,2,987300,510585.0,33870,0.49306811332127787,0.49306811332127787,0.0,0.0,0.0,1659,150,Monday,2632,3,0,1,1,1.0,1,6,844,844.0,844
6659182,56,4,987300,268363.5,2233,0.7211286089238845,0.46194225721784776,0.0,0.25918635170603677,0.0,1524,78,Tuesday,107,5,1,2,1,1.0,1,0,289,266.0,243
6676450,48,4,987300,279321.5,1095,0.0,0.0,0.0,0.0,0.0,123,23,Wednesday,3623,0,2,1,4,4.0,4,0,253,253.0,253
6720530,101,5,987300,220190.6,166,0.8691485440471802,0.05676373018798378,0.0,0.8123848138591965,0.0,5426,125,Saturday,3,7,0,1,0,0.0,0,0,304,304.0,304
6741100,48,3,987300,588091.0,6205,0.2853932584269663,0.2853932584269663,0.0,0.0,0.0,445,71,Tuesday,973,3,2,4,11,3.75,0,0,118,104.5,93
6743221,54,4,987300,247231.5,70,0.0,0.0,0.0,0.0,0.0,462,93,Tuesday,3172,0,1,1,1,1.0,1,0,600,600.0,600
6754439,55,5,987300,210367.6,279,0.0,0.0,0.0,0.0,0.0,502,95,Tuesday,4866,0,3,2,3,1.5,0,4,230,164.5,99
675591,46,3,987300,331543.0,449,0.0,0.0,0.0,0.0,0.0,227,48,Monday,56,0,3,3,3,1.0,0,2,400,226.66666666666666,89
6755952,38,3,987300,337829.6666666667,2537,0.4387031408308004,0.4387031408308004,0.0,0.0,0.0,987,110,Wednesday,137,4,0,2,4,2.0,0,8,1012,805.0,598
6778624,56,3,987300,379643.0,23160,0.18357487922705315,0.0,0.0,0.18357487922705315,0.0,414,65,Thursday,352,2,3,3,3,2.0,1,0,912,411.0,79
6787020,29,3,987300,342621.6666666667,343,0.0,0.0,0.0,0.0,0.0,102,19,Friday,1893,0,4,2,0,0.0,0,0,224,177.0,130
6789655,39,4,987300,253647.5,537,0.42129992169146435,0.42129992169146435,0.0,0.0,0.0,1277,132,Friday,94,2,0,2,1,0.5,0,0,709,540.0,371
6792866,56,5,987300,210488.0,1629,0.3459862639391478,0.2873495310538365,0.0,0.05863673288531128,0.0,13541,1020,Friday,584,6,0,1,5,5.0,5,0,2591,2591.0,2591
6804825,39,4,987300,284265.0,82,0.8128628852166145,0.8128628852166145,0.0,0.0,0.0,2239,78,Sunday,21,2,4,1,0,0.0,0,0,283,283.0,283
6812499,40,2,987300,879034.0,770768,0.0,0.0,0.0,0.0,0.0,269,57,Monday,1892,0,0,1,3,3.0,3,1,825,825.0,825
6822235,64,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,287,60,Monday,487,0,0,1,2,2.0,2,3,219,219.0,219
6825862,38,2,987300,499383.0,11466,0.0,0.0,0.0,0.0,0.0,570,102,Tuesday,24,0,0,2,0,0.0,0,8,622,588.5,555
6831415,91,5,987300,199599.4,39,0.0,0.0,0.0,0.0,0.0,421,68,Tuesday,401,0,2,1,2,2.0,2,2,3238,3238.0,3238
6835398,60,4,987300,447150.0,12341,0.024826216484607744,0.024826216484607744,0.0,0.0,0.0,3021,540,Tuesday,2216,4,10,5,5,1.6,0,11,1347,637.2,85
6840939,86,5,987300,216789.2,1182,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,771,83,Wednesday,3850,1,13,3,15,5.666666666666667,0,0,1956,827.0,224
6842803,67,3,987300,345258.0,10647,0.9223233030090973,0.22673198040587825,0.0,0.0,0.6400746442733847,4287,62,Wednesday,77,7,0,0,-,-,-,7,-,-,-
6849906,53,2,987300,493702.0,104,0.7550600343053173,0.0,0.0,0.0,0.7550600343053173,2915,110,Wednesday,26,2,1,1,1,1.0,1,0,111,111.0,111
6861000,37,5,987300,352459.0,811,0.0,0.0,0.0,0.0,0.0,298,48,Thursday,18,0,1,1,1,1.0,1,0,272,272.0,272
6861641,49,5,987300,210561.0,792,0.5273037542662116,0.5273037542662116,0.0,0.0,0.0,1172,95,Thursday,1691,2,2,1,4,4.0,4,5,652,652.0,652
686336,27,4,987300,301653.75,50633,0.0,0.0,0.0,0.0,0.0,460,88,Thursday,3230,0,0,2,2,1.0,0,0,379,350.5,322
6864649,34,3,987300,343573.3333333333,14815,0.47333333333333333,0.0,0.0,0.47333333333333333,0.0,600,67,Thursday,4393,4,0,2,0,0.0,0,0,426,370.5,315
6867424,72,5,987300,368601.8,22422,0.8899819313390885,0.2832764505119454,0.0,0.0,0.0,4981,101,Friday,1411,6,1,1,0,0.0,0,12,361,361.0,361
6868712,116,4,987300,262902.25,15263,0.17258064516129032,0.05887096774193548,0.0,0.0,0.0,1240,196,Friday,13,4,2,1,3,3.0,3,2,2513,2513.0,2513
6870829,37,4,987300,253930.75,1481,0.0,0.0,0.0,0.0,0.0,332,60,Friday,177639,0,5,3,6,3.6666666666666665,2,3,517,334.0,145
6889694,31,5,987300,216690.4,6340,0.8161917998610146,0.8161917998610146,0.0,0.0,0.0,2878,106,Sunday,4785,6,13,3,11,6.666666666666667,3,7,10156,3806.6666666666665,356
6889728,33,4,987300,287335.25,9538,0.45714285714285713,0.45714285714285713,0.0,0.0,0.0,700,84,Sunday,4251,2,3,3,2,1.0,0,2,778,350.3333333333333,41
6892138,33,4,987300,267270.0,979,0.10607028753993611,0.10607028753993611,0.0,0.0,0.0,1565,245,Sunday,2038,2,3,2,1,0.0,-1,8,888,662.0,436
691081,65,1,987300,987300.0,987300,0.37891440501043844,0.37891440501043844,0.0,0.0,0.0,958,112,Friday,606,2,1,2,2,2.0,2,0,1766,1054.0,342
6912274,39,4,987300,461271.75,1614,0.0,0.0,0.0,0.0,0.0,660,134,Tuesday,111,0,2,1,2,2.0,2,2,451,451.0,451
6915045,46,4,987300,266033.5,2097,0.0,0.0,0.0,0.0,0.0,1161,212,Tuesday,10824,0,7,2,8,5.5,3,0,2204,1247.0,290
6918687,29,3,987300,580770.6666666666,357447,0.23359152058703628,0.23359152058703628,0.0,0.0,0.0,2453,352,Tuesday,No owner,2,1,2,0,0.0,0,2,203,199.0,195
6933875,16,2,987300,493947.5,595,0.948117257451245,0.948117257451245,0.0,0.0,0.0,8153,90,Wednesday,6,1,1,3,4,2.3333333333333335,0,3,855,662.0,326
6945717,41,3,987300,358855.0,11007,0.6681525507677067,0.3462109955423477,0.0,0.3219415552253591,0.0,2019,113,Thursday,827,11,0,2,2,1.5,1,0,623,430.0,237
6949633,43,2,987300,879034.0,770768,0.44207533759772566,0.44207533759772566,0.0,0.0,0.0,1407,144,Thursday,1003,1,0,1,0,0.0,0,3,2286,2286.0,2286
6950946,51,4,987300,293293.25,19693,0.38696488696488696,0.38696488696488696,0.0,0.0,0.0,4158,466,Friday,355,4,3,1,1,1.0,1,9,1377,1377.0,1377
6953288,106,2,987300,493923.5,547,0.0,0.0,0.0,0.0,0.0,860,155,Friday,260,0,0,3,1,0.3333333333333333,0,8,494,266.3333333333333,149
6958209,40,4,987300,266669.0,4639,0.0,0.0,0.0,0.0,0.0,464,80,Friday,1417,0,0,1,1,1.0,1,0,196,196.0,196
6967151,42,5,987300,281629.4,1224,0.0,0.0,0.0,0.0,0.0,1179,214,Saturday,846,0,1,0,-,-,-,0,-,-,-
6968311,20,3,987300,870251.3333333334,770768,0.0,0.0,0.0,0.0,0.0,383,80,Saturday,2826,0,0,3,1,0.3333333333333333,0,0,559,344.3333333333333,107
6968708,68,2,987300,532779.0,78258,0.0,0.0,0.0,0.0,0.0,384,64,Saturday,9126,0,2,3,2,1.3333333333333333,1,3,482,352.0,138
6978835,55,4,987300,277983.75,12586,0.11594202898550725,0.11594202898550725,0.0,0.0,0.0,966,151,Monday,1966,2,0,1,1,1.0,1,11,432,432.0,432
6979101,38,3,987300,335517.0,7997,0.5165816326530612,0.5165816326530612,0.0,0.0,0.0,784,81,Monday,9,2,-1,2,1,0.5,0,3,769,710.0,651
6979706,53,5,987300,210691.6,337,0.0,0.0,0.0,0.0,0.0,68,12,Monday,1,0,0,1,2,2.0,2,2,154,154.0,154
6986171,75,3,987300,344495.3333333333,8198,0.2571428571428571,0.2571428571428571,0.0,0.0,0.0,1645,218,Monday,4412,6,0,2,2,1.5,1,2,228,216.0,204
6992154,53,5,987300,217083.2,1369,0.12,0.12,0.0,0.0,0.0,425,71,Tuesday,652,2,3,2,7,5.0,3,0,4250,2366.5,483
6992231,40,5,987300,204435.2,2021,0.0,0.0,0.0,0.0,0.0,484,77,Tuesday,2378,0,1,2,0,0.0,0,0,724,589.0,454
7021172,61,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,317,55,Thursday,2354,0,0,0,-,-,-,2,-,-,-
7022072,34,2,987300,502855.5,18411,0.7511185682326622,0.7511185682326622,0.0,0.0,0.0,1788,78,Thursday,1959,1,1,1,0,0.0,0,0,222,222.0,222
7027017,44,4,987300,263548.75,703,0.0,0.0,0.0,0.0,0.0,233,43,Thursday,17325,0,0,1,0,0.0,0,0,324,324.0,324
7034176,55,3,987300,359565.0,33846,0.383601756954612,0.383601756954612,0.0,0.0,0.0,683,84,Thursday,29,2,3,2,5,3.0,1,5,4469,2527.5,586
7039564,30,2,987300,497366.5,7433,0.0,0.0,0.0,0.0,0.0,113,23,Friday,368,0,2,2,6,3.5,1,1,1784,1260.0,736
7048353,45,3,987300,338767.6666666667,13332,0.0,0.0,0.0,0.0,0.0,1478,285,Saturday,3702,0,0,2,0,0.0,0,1,510,430.5,351
7056366,22,5,1016740,570687.4,24034,0.646896551724138,0.646896551724138,0.0,0.0,0.0,725,47,Sunday,11,4,2,3,3,2.3333333333333335,2,1,1195,588.3333333333334,157
